time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1523145741812,2018-04-08T00:02:21.812000Z,1018.3201854033927,-52,324,964,3013,20.5,1017.13,28.38,C2:9A:9F:E5:58:27
1523145747342,2018-04-08T00:02:27.342000Z,1017.0545708072896,-52,320,964,3013,20.5,1017.11,28.37,C2:9A:9F:E5:58:27
1523145752449,2018-04-08T00:02:32.448999Z,1014.1558065701739,-44,324,960,3007,20.5,1017.21,28.36,C2:9A:9F:E5:58:27
1523145757503,2018-04-08T00:02:37.503000Z,1019.2232336441316,-44,328,964,3013,20.5,1017.16,28.36,C2:9A:9F:E5:58:27
1523145763029,2018-04-08T00:02:43.029000Z,1016.6769398388064,-44,320,964,3013,20.5,1017.12,28.37,C2:9A:9F:E5:58:27
1523145768373,2018-04-08T00:02:48.372999Z,1016.5116821758617,-40,320,964,3019,20.5,1017.06,28.37,C2:9A:9F:E5:58:27
1523145774141,2018-04-08T00:02:54.141000Z,1008.9281441212748,-40,320,956,3013,20.5,1017.15,28.37,C2:9A:9F:E5:58:27
1523145779383,2018-04-08T00:02:59.382999Z,1016.5116821758617,-40,320,964,3019,20.5,1017.15,28.36,C2:9A:9F:E5:58:27
1523145784355,2018-04-08T00:03:04.355000Z,1019.2232336441316,-44,328,964,3007,20.5,1017.16,28.36,C2:9A:9F:E5:58:27
1523145789353,2018-04-08T00:03:09.352999Z,1014.5343759577593,-52,324,960,3007,20.5,1017.1,28.36,C2:9A:9F:E5:58:27
1523145794378,2018-04-08T00:03:14.378000Z,1024.4452157143396,-48,320,972,3019,20.5,1017.16,28.37,C2:9A:9F:E5:58:27
1523145799433,2018-04-08T00:03:19.433000Z,1016.5746406437651,-40,332,960,3013,20.5,1017.11,28.37,C2:9A:9F:E5:58:27
1523145804473,2018-04-08T00:03:24.473000Z,1011.8418848812298,-48,328,956,3019,20.5,1017.06,28.37,C2:9A:9F:E5:58:27
1523145809523,2018-04-08T00:03:29.523000Z,1017.9430239458395,-44,324,964,3013,20.5,1017.15,28.36,C2:9A:9F:E5:58:27
1523145815103,2018-04-08T00:03:35.102999Z,1014.5343759577593,-52,324,960,3007,20.5,1017.09,28.36,C2:9A:9F:E5:58:27
1523145820363,2018-04-08T00:03:40.362999Z,1021.7318630638863,-44,324,968,3007,20.5,1017.12,28.36,C2:9A:9F:E5:58:27
1523145825813,2018-04-08T00:03:45.812999Z,1017.0545708072896,-52,320,964,3013,20.5,1017.13,28.36,C2:9A:9F:E5:58:27
1523145831353,2018-04-08T00:03:51.352999Z,1023.1871774020626,-48,328,968,3019,20.5,1017.1,28.36,C2:9A:9F:E5:58:27
1523145836383,2018-04-08T00:03:56.382999Z,1012.719112093773,-40,320,960,3013,20.5,1017.07,28.36,C2:9A:9F:E5:58:27
1523145841873,2018-04-08T00:04:01.872999Z,1013.0666315697107,-48,320,960,3007,20.5,1017.09,28.36,C2:9A:9F:E5:58:27
1523145847353,2018-04-08T00:04:07.352999Z,1014.1558065701739,-44,324,960,3013,20.5,1017.16,28.36,C2:9A:9F:E5:58:27
1523145852449,2018-04-08T00:04:12.448999Z,1020.4704797298156,-44,320,968,3007,20.5,1017.13,28.36,C2:9A:9F:E5:58:27
1523145857483,2018-04-08T00:04:17.483000Z,1018.1237645787471,-48,324,964,3013,20.5,1017.1,28.36,C2:9A:9F:E5:58:27
1523145862523,2018-04-08T00:04:22.523000Z,1008.9281441212748,-40,320,956,3013,20.5,1017.07,28.36,C2:9A:9F:E5:58:27
1523145868353,2018-04-08T00:04:28.352999Z,1013.0666315697107,-48,320,960,3025,20.5,1017.07,28.36,C2:9A:9F:E5:58:27
1523145873653,2018-04-08T00:04:33.653000Z,1014.1558065701739,-44,324,960,3013,20.5,1017.1,28.36,C2:9A:9F:E5:58:27
1523145879203,2018-04-08T00:04:39.203000Z,1014.3372220321997,-48,324,960,3001,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145884373,2018-04-08T00:04:44.372999Z,1014.3687692353309,-48,312,964,3007,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523145889383,2018-04-08T00:04:49.382999Z,1011.8102588924467,-48,316,960,3001,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145894363,2018-04-08T00:04:54.362999Z,1017.9430239458395,-44,324,964,3007,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145899389,2018-04-08T00:04:59.388999Z,1017.0545708072896,-52,320,964,3013,20.5,1017.06,28.35,C2:9A:9F:E5:58:27
1523145904469,2018-04-08T00:05:04.469000Z,1016.8579055108929,-48,320,964,3013,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145910373,2018-04-08T00:05:10.372999Z,1011.4939446185529,-40,328,956,3013,20.5,1017.06,28.35,C2:9A:9F:E5:58:27
1523145916342,2018-04-08T00:05:16.342000Z,1007.6666115337949,-40,316,956,3013,20.5,1017.04,28.36,C2:9A:9F:E5:58:27
1523145921643,2018-04-08T00:05:21.642999Z,1020.8467073953856,-52,320,968,3019,20.5,1017.06,28.35,C2:9A:9F:E5:58:27
1523145927193,2018-04-08T00:05:27.193000Z,1020.6507727915558,-48,320,968,3013,20.5,1017.1,28.36,C2:9A:9F:E5:58:27
1523145932353,2018-04-08T00:05:32.352999Z,1023.1871774020626,-48,328,968,3013,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145937403,2018-04-08T00:05:37.403000Z,1017.0545708072896,-52,320,964,3013,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523145942363,2018-04-08T00:05:42.362999Z,1018.1709090324669,-48,312,968,3013,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145947373,2018-04-08T00:05:47.372999Z,1017.9430239458395,-44,324,964,3007,20.5,1017.09,28.36,C2:9A:9F:E5:58:27
1523145952413,2018-04-08T00:05:52.413000Z,1016.8579055108929,-48,320,964,3013,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523145957453,2018-04-08T00:05:57.453000Z,1018.3201854033927,-52,324,964,3007,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145962513,2018-04-08T00:06:02.513000Z,1011.4623077505162,-40,316,960,3007,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523145968013,2018-04-08T00:06:08.013000Z,1021.7318630638863,-44,324,968,3013,20.5,1017.06,28.35,C2:9A:9F:E5:58:27
1523145973353,2018-04-08T00:06:13.352999Z,1021.7318630638863,-44,324,968,3001,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523145978643,2018-04-08T00:06:18.642999Z,1026.7930658121918,-44,328,972,3013,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523145984693,2018-04-08T00:06:24.693000Z,1015.2595727201984,-40,316,964,3019,20.5,1017.04,28.36,C2:9A:9F:E5:58:27
1523145990393,2018-04-08T00:06:30.392999Z,1010.3702291734451,-44,324,956,3001,20.5,1016.98,28.35,C2:9A:9F:E5:58:27
1523145995393,2018-04-08T00:06:35.392999Z,1016.6769398388064,-44,320,964,3013,20.5,1017.02,28.36,C2:9A:9F:E5:58:27
1523146000343,2018-04-08T00:06:40.342999Z,1017.9430239458395,-44,324,964,3013,20.5,1017,28.35,C2:9A:9F:E5:58:27
1523146005403,2018-04-08T00:06:45.403000Z,1021.7318630638863,-44,324,968,3013,20.5,1017.06,28.35,C2:9A:9F:E5:58:27
1523146010943,2018-04-08T00:06:50.943000Z,1019.2232336441316,-44,328,964,3013,20.5,1017.04,28.36,C2:9A:9F:E5:58:27
1523146016379,2018-04-08T00:06:56.378999Z,1013.0666315697107,-48,320,960,3007,20.5,1017.07,28.36,C2:9A:9F:E5:58:27
1523146021563,2018-04-08T00:07:01.562999Z,1015.8031305326834,-52,316,964,3019,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146027103,2018-04-08T00:07:07.102999Z,1023.1871774020626,-48,328,968,3019,20.5,1017.1,28.35,C2:9A:9F:E5:58:27
1523146032383,2018-04-08T00:07:12.382999Z,1011.8102588924467,-48,316,960,3019,20.5,1017.02,28.36,C2:9A:9F:E5:58:27
1523146037713,2018-04-08T00:07:17.713000Z,1015.6219769185777,-48,328,960,3013,20.5,1017.05,28.36,C2:9A:9F:E5:58:27
1523146043243,2018-04-08T00:07:23.243000Z,1009.0946437277328,-44,320,956,3001,20.5,1016.98,28.35,C2:9A:9F:E5:58:27
1523146048373,2018-04-08T00:07:28.372999Z,1016.8579055108929,-48,320,964,3001,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523146053384,2018-04-08T00:07:33.384000Z,1016.6769398388064,-44,320,964,3019,20.5,1017.05,28.36,C2:9A:9F:E5:58:27
1523146058383,2018-04-08T00:07:38.382999Z,1017.990176769894,-44,312,968,3007,20.5,1017.01,28.36,C2:9A:9F:E5:58:27
1523146063393,2018-04-08T00:07:43.392999Z,1014.3687692353309,-48,312,964,3013,20.5,1017.02,28.36,C2:9A:9F:E5:58:27
1523146068420,2018-04-08T00:07:48.420000Z,1015.4250341605726,-44,316,964,3013,20.5,1017.01,28.36,C2:9A:9F:E5:58:27
1523146073492,2018-04-08T00:07:53.492000Z,1016.5116821758617,-40,320,964,3019,20.5,1017.01,28.36,C2:9A:9F:E5:58:27
1523146079383,2018-04-08T00:07:59.382999Z,1014.187359416395,-44,312,964,3013,20.5,1016.97,28.35,C2:9A:9F:E5:58:27
1523146084583,2018-04-08T00:08:04.582999Z,1014.187359416395,-44,312,964,3013,20.5,1017.04,28.36,C2:9A:9F:E5:58:27
1523146090133,2018-04-08T00:08:10.132999Z,1019.4037472954473,-48,316,968,3019,20.5,1017.04,28.36,C2:9A:9F:E5:58:27
1523146095709,2018-04-08T00:08:15.709000Z,1017.2669266225065,-56,320,964,3019,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523146101273,2018-04-08T00:08:21.273000Z,1017.990176769894,-44,312,968,3013,20.5,1017.06,28.35,C2:9A:9F:E5:58:27
1523146106813,2018-04-08T00:08:26.812999Z,1014.3687692353309,-48,312,964,3013,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523146112353,2018-04-08T00:08:32.352999Z,1017.990176769894,-44,312,968,3013,20.5,1017.05,28.36,C2:9A:9F:E5:58:27
1523146117402,2018-04-08T00:08:37.401999Z,1014.187359416395,-44,312,964,3007,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523146122453,2018-04-08T00:08:42.453000Z,1015.6062229033455,-48,316,964,3007,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523146127494,2018-04-08T00:08:47.493999Z,1019.4037472954473,-48,316,968,3019,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523146133043,2018-04-08T00:08:53.042999Z,1018.3673207639766,-52,312,968,3019,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523146138383,2018-04-08T00:08:58.382999Z,1024.6404247344528,-52,320,972,3001,20.5,1017.05,28.35,C2:9A:9F:E5:58:27
1523146143643,2018-04-08T00:09:03.642999Z,1019.2232336441316,-44,316,968,3001,20.5,1017,28.34,C2:9A:9F:E5:58:27
1523146149223,2018-04-08T00:09:09.223000Z,1019.4037472954473,-48,316,968,3007,20.5,1017.08,28.35,C2:9A:9F:E5:58:27
1523146154383,2018-04-08T00:09:14.382999Z,1014.187359416395,-44,312,964,3013,20.5,1016.96,28.34,C2:9A:9F:E5:58:27
1523146159353,2018-04-08T00:09:19.352999Z,1019.4037472954473,-48,316,968,3001,20.5,1017.03,28.35,C2:9A:9F:E5:58:27
1523146164373,2018-04-08T00:09:24.372999Z,1022.8587390250914,-40,316,972,3019,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146169389,2018-04-08T00:09:29.388999Z,1014.187359416395,-44,312,964,3007,20.5,1017.06,28.34,C2:9A:9F:E5:58:27
1523146174454,2018-04-08T00:09:34.453999Z,1021.7318630638863,-44,324,968,3019,20.5,1016.96,28.34,C2:9A:9F:E5:58:27
1523146179503,2018-04-08T00:09:39.503000Z,1016.8579055108929,-48,320,964,3019,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146185353,2018-04-08T00:09:45.352999Z,1023.0229713940934,-44,316,972,3001,20.5,1016.9,28.34,C2:9A:9F:E5:58:27
1523146190613,2018-04-08T00:09:50.612999Z,1008.0158728908984,-48,316,956,3001,20.5,1016.95,28.34,C2:9A:9F:E5:58:27
1523146196153,2018-04-08T00:09:56.153000Z,1019.4037472954473,-48,316,968,3013,20.5,1016.96,28.34,C2:9A:9F:E5:58:27
1523146201383,2018-04-08T00:10:01.382999Z,1018.1709090324669,-48,312,968,3019,20.5,1016.94,28.33,C2:9A:9F:E5:58:27
1523146206743,2018-04-08T00:10:06.743000Z,1020.3058365019775,-40,320,968,3007,20.5,1016.97,28.33,C2:9A:9F:E5:58:27
1523146212353,2018-04-08T00:10:12.352999Z,1019.2232336441316,-44,316,968,3013,20.5,1017.01,28.34,C2:9A:9F:E5:58:27
1523146217393,2018-04-08T00:10:17.392999Z,1017.990176769894,-44,312,968,3013,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146222913,2018-04-08T00:10:22.913000Z,1015.4250341605726,-44,316,964,3019,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146228369,2018-04-08T00:10:28.368999Z,1024.101557463907,-40,320,972,3007,20.5,1016.93,28.33,C2:9A:9F:E5:58:27
1523146233543,2018-04-08T00:10:33.542999Z,1011.6283902698658,-44,316,960,3007,20.5,1017,28.34,C2:9A:9F:E5:58:27
1523146239123,2018-04-08T00:10:39.122999Z,1020.7605008032002,-48,308,972,3007,20.5,1017,28.34,C2:9A:9F:E5:58:27
1523146244663,2018-04-08T00:10:44.663000Z,1011.4623077505162,-40,316,960,3001,20.5,1016.99,28.35,C2:9A:9F:E5:58:27
1523146250733,2018-04-08T00:10:50.733000Z,1017.7779718583027,-40,324,964,3007,20.5,1017,28.34,C2:9A:9F:E5:58:27
1523146256323,2018-04-08T00:10:56.322999Z,1017.7779718583027,-40,324,964,3007,20.5,1017,28.34,C2:9A:9F:E5:58:27
1523146261373,2018-04-08T00:11:01.372999Z,1011.3120191118071,-36,316,960,3001,20.5,1016.96,28.33,C2:9A:9F:E5:58:27
1523146266403,2018-04-08T00:11:06.403000Z,1019.2232336441316,-44,316,968,3013,20.5,1016.96,28.33,C2:9A:9F:E5:58:27
1523146271953,2018-04-08T00:11:11.953000Z,1019.4037472954473,-48,316,968,3019,20.5,1016.91,28.33,C2:9A:9F:E5:58:27
1523146277333,2018-04-08T00:11:17.332999Z,1016.8579055108929,-48,320,964,3007,20.5,1016.94,28.35,C2:9A:9F:E5:58:27
1523146282531,2018-04-08T00:11:22.530999Z,1019.058388906151,-40,316,968,3013,20.5,1016.99,28.34,C2:9A:9F:E5:58:27
1523146288071,2018-04-08T00:11:28.071000Z,1017.990176769894,-44,312,968,3025,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146293355,2018-04-08T00:11:33.355000Z,1020.6507727915558,-48,320,968,3007,20.5,1016.91,28.35,C2:9A:9F:E5:58:27
1523146299202,2018-04-08T00:11:39.201999Z,1024.101557463907,-40,320,972,3007,20.5,1017,28.35,C2:9A:9F:E5:58:27
1523146304383,2018-04-08T00:11:44.382999Z,1020.6507727915558,-48,320,968,3019,20.5,1016.96,28.34,C2:9A:9F:E5:58:27
1523146309363,2018-04-08T00:11:49.362999Z,1016.6769398388064,-44,320,964,3013,20.5,1017,28.35,C2:9A:9F:E5:58:27
1523146314393,2018-04-08T00:11:54.392999Z,1016.3621401842947,-36,320,964,3007,20.5,1016.99,28.34,C2:9A:9F:E5:58:27
1523146319463,2018-04-08T00:11:59.463000Z,1010.2197780681192,-40,312,960,3013,20.5,1016.95,28.34,C2:9A:9F:E5:58:27
1523146324513,2018-04-08T00:12:04.513000Z,1012.8849885352236,-44,320,960,3013,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146330063,2018-04-08T00:12:10.062999Z,1012.8849885352236,-44,320,960,3007,20.5,1017.02,28.35,C2:9A:9F:E5:58:27
1523146335383,2018-04-08T00:12:15.382999Z,1010.3860648286872,-44,312,960,3013,20.5,1016.97,28.33,C2:9A:9F:E5:58:27
1523146340663,2018-04-08T00:12:20.663000Z,1025.7017110251888,-48,324,972,3013,20.5,1016.97,28.33,C2:9A:9F:E5:58:27
1523146346368,2018-04-08T00:12:26.368000Z,1013.2640327180276,-52,320,960,3013,20.5,1016.99,28.33,C2:9A:9F:E5:58:27
1523146351731,2018-04-08T00:12:31.730999Z,1013.0666315697107,-48,320,960,3013,20.5,1017.05,28.33,C2:9A:9F:E5:58:27
1523146357331,2018-04-08T00:12:37.331000Z,1011.4623077505162,-40,316,960,3007,20.5,1016.97,28.33,C2:9A:9F:E5:58:27
1523146362393,2018-04-08T00:12:42.392999Z,1019.058388906151,-40,316,968,3007,20.5,1016.97,28.33,C2:9A:9F:E5:58:27
1523146367381,2018-04-08T00:12:47.381000Z,1011.4623077505162,-40,316,960,3007,20.5,1016.96,28.33,C2:9A:9F:E5:58:27
1523146372463,2018-04-08T00:12:52.463000Z,1011.4623077505162,-40,316,960,3013,20.5,1016.95,28.34,C2:9A:9F:E5:58:27
1523146377533,2018-04-08T00:12:57.532999Z,1006.5863102585888,-44,312,956,3025,20.5,1017,28.33,C2:9A:9F:E5:58:27
1523146383093,2018-04-08T00:13:03.092999Z,1008.0158728908984,-48,316,956,3013,20.5,1016.95,28.32,C2:9A:9F:E5:58:27
1523146388639,2018-04-08T00:13:08.638999Z,1021.9119335833201,-48,324,968,3013,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146394201,2018-04-08T00:13:14.200999Z,1019.2232336441316,-44,316,968,3007,20.5,1017,28.33,C2:9A:9F:E5:58:27
1523146399363,2018-04-08T00:13:19.362999Z,1011.1775313959463,-32,316,960,3013,20.5,1016.98,28.32,C2:9A:9F:E5:58:27
1523146404383,2018-04-08T00:13:24.382999Z,1012.8849885352236,-44,320,960,3013,20.5,1016.89,28.32,C2:9A:9F:E5:58:27
1523146409332,2018-04-08T00:13:29.332000Z,1011.4623077505162,-40,316,960,3007,20.5,1017.03,28.32,C2:9A:9F:E5:58:27
1523146414393,2018-04-08T00:13:34.392999Z,1012.719112093773,-40,320,960,3019,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146419463,2018-04-08T00:13:39.463000Z,1021.9119335833201,-48,324,968,3019,20.5,1017.01,28.32,C2:9A:9F:E5:58:27
1523146424989,2018-04-08T00:13:44.989000Z,1017.9430239458395,-44,324,964,3007,20.5,1016.99,28.33,C2:9A:9F:E5:58:27
1523146430583,2018-04-08T00:13:50.582999Z,1013.0666315697107,-48,320,960,3013,20.5,1016.97,28.32,C2:9A:9F:E5:58:27
1523146436113,2018-04-08T00:13:56.112999Z,1008.0158728908984,-48,316,956,3019,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146441353,2018-04-08T00:14:01.352999Z,1020.4704797298156,-44,320,968,3007,20.5,1016.93,28.31,C2:9A:9F:E5:58:27
1523146446703,2018-04-08T00:14:06.703000Z,1015.6062229033455,-48,316,964,3019,20.5,1016.93,28.33,C2:9A:9F:E5:58:27
1523146452383,2018-04-08T00:14:12.382999Z,1014.0216960203563,-40,312,964,3007,20.5,1016.99,28.33,C2:9A:9F:E5:58:27
1523146457823,2018-04-08T00:14:17.822999Z,1025.7017110251888,-48,324,972,3013,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146463344,2018-04-08T00:14:23.344000Z,1008.9281441212748,-40,320,956,3007,20.5,1016.91,28.31,C2:9A:9F:E5:58:27
1523146468409,2018-04-08T00:14:28.408999Z,1014.3687692353309,-48,312,964,3013,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146473443,2018-04-08T00:14:33.443000Z,1012.8849885352236,-44,320,960,3007,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146478493,2018-04-08T00:14:38.493000Z,1021.4186213301576,-36,324,968,3013,20.5,1016.9,28.32,C2:9A:9F:E5:58:27
1523146484043,2018-04-08T00:14:44.042999Z,1019.2232336441316,-44,316,968,3013,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146489373,2018-04-08T00:14:49.372999Z,1016.8579055108929,-48,320,964,3007,20.5,1016.92,28.32,C2:9A:9F:E5:58:27
1523146494623,2018-04-08T00:14:54.622999Z,1020.4704797298156,-44,320,968,3013,20.5,1016.91,28.31,C2:9A:9F:E5:58:27
1523146500208,2018-04-08T00:15:00.207999Z,1016.6769398388064,-44,320,964,3013,20.5,1016.91,28.31,C2:9A:9F:E5:58:27
1523146505383,2018-04-08T00:15:05.382999Z,1019.058388906151,-40,316,968,3013,20.5,1016.87,28.31,C2:9A:9F:E5:58:27
1523146510346,2018-04-08T00:15:10.345999Z,1022.1076264268846,-52,324,968,3013,20.5,1016.9,28.32,C2:9A:9F:E5:58:27
1523146516353,2018-04-08T00:15:16.352999Z,1015.1098462728061,-36,316,964,3019,20.5,1016.94,28.32,C2:9A:9F:E5:58:27
1523146522382,2018-04-08T00:15:22.381999Z,1012.8849885352236,-44,320,960,3001,20.5,1016.9,28.31,C2:9A:9F:E5:58:27
1523146527503,2018-04-08T00:15:27.503000Z,1017.9430239458395,-44,324,964,3019,20.5,1016.88,28.31,C2:9A:9F:E5:58:27
1523146533043,2018-04-08T00:15:33.042999Z,1019.058388906151,-40,316,968,3007,20.5,1016.95,28.31,C2:9A:9F:E5:58:27
1523146538353,2018-04-08T00:15:38.352999Z,1019.2232336441316,-44,328,964,3019,20.5,1016.85,28.31,C2:9A:9F:E5:58:27
1523146543673,2018-04-08T00:15:43.673000Z,1016.6769398388064,-44,320,964,3013,20.5,1016.9,28.31,C2:9A:9F:E5:58:27
1523146549183,2018-04-08T00:15:49.183000Z,1024.101557463907,-40,320,972,3001,20.5,1016.9,28.32,C2:9A:9F:E5:58:27
1523146554331,2018-04-08T00:15:54.331000Z,1027.898827706307,-40,320,976,3007,20.5,1016.89,28.3,C2:9A:9F:E5:58:27
1523146559823,2018-04-08T00:15:59.822999Z,1015.2595727201984,-40,316,964,3013,20.5,1016.86,28.32,C2:9A:9F:E5:58:27
1523146565353,2018-04-08T00:16:05.352999Z,1020.6507727915558,-48,320,968,3001,20.5,1016.83,28.31,C2:9A:9F:E5:58:27
1523146570453,2018-04-08T00:16:10.453000Z,1016.5116821758617,-40,320,964,3013,20.5,1016.86,28.32,C2:9A:9F:E5:58:27
1523146575500,2018-04-08T00:16:15.500000Z,1020.6507727915558,-48,320,968,3013,20.5,1016.81,28.32,C2:9A:9F:E5:58:27
1523146581043,2018-04-08T00:16:21.042999Z,1025.7017110251888,-48,324,972,3007,20.5,1016.88,28.31,C2:9A:9F:E5:58:27
1523146587073,2018-04-08T00:16:27.072999Z,1019.811747333791,-56,316,968,3013,20.5,1016.89,28.32,C2:9A:9F:E5:58:27
1523146592369,2018-04-08T00:16:32.368999Z,1018.1237645787471,-48,324,964,3019,20.5,1016.89,28.32,C2:9A:9F:E5:58:27
1523146597709,2018-04-08T00:16:37.709000Z,1021.9119335833201,-48,324,968,3013,20.5,1016.8,28.31,C2:9A:9F:E5:58:27
1523146603253,2018-04-08T00:16:43.253000Z,1016.8579055108929,-48,320,964,3019,20.5,1016.81,28.32,C2:9A:9F:E5:58:27
1523146608363,2018-04-08T00:16:48.362999Z,1008.991575782474,-40,308,960,3007,20.5,1016.8,28.31,C2:9A:9F:E5:58:27
1523146613373,2018-04-08T00:16:53.372999Z,1020.4704797298156,-44,320,968,3013,20.5,1016.8,28.31,C2:9A:9F:E5:58:27
1523146619387,2018-04-08T00:16:59.387000Z,1014.0216960203563,-40,312,964,3013,20.5,1016.83,28.31,C2:9A:9F:E5:58:27
1523146624453,2018-04-08T00:17:04.453000Z,1002.7881132123575,-44,312,952,3019,20.5,1016.8,28.31,C2:9A:9F:E5:58:27
1523146629493,2018-04-08T00:17:09.493000Z,1015.4250341605726,-44,316,964,3007,20.5,1016.86,28.3,C2:9A:9F:E5:58:27
1523146635053,2018-04-08T00:17:15.052999Z,1020.6507727915558,-48,320,968,3007,20.5,1016.84,28.31,C2:9A:9F:E5:58:27
1523146640383,2018-04-08T00:17:20.382999Z,1020.3058365019775,-40,320,968,3019,20.5,1016.83,28.31,C2:9A:9F:E5:58:27
