time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1522826752548,2018-04-04T07:25:52.548000Z,1011.5651239539648,-12,84,1008,3007,20,1009.79,34.18,C2:9A:9F:E5:58:27
1522826757647,2018-04-04T07:25:57.647000Z,1011.9604735363927,-16,88,1008,3001,20,1009.83,34.16,C2:9A:9F:E5:58:27
1522826762658,2018-04-04T07:26:02.657999Z,1019.4979156427933,-8,84,1016,3007,20,1009.84,34.14,C2:9A:9F:E5:58:27
1522826767627,2018-04-04T07:26:07.627000Z,1019.5371498871436,-12,84,1016,3001,20,1009.87,34.11,C2:9A:9F:E5:58:27
1522826772567,2018-04-04T07:26:12.566999Z,1015.228053197901,-12,80,1012,3001,20,1009.93,34.1,C2:9A:9F:E5:58:27
1522826777518,2018-04-04T07:26:17.517999Z,1015.1886524188496,-8,80,1012,3013,20,1009.84,34.08,C2:9A:9F:E5:58:27
1522826782638,2018-04-04T07:26:22.638000Z,1023.9140588936164,-16,88,1020,3001,20,1009.83,34.06,C2:9A:9F:E5:58:27
1522826787797,2018-04-04T07:26:27.796999Z,1007.5792772779718,-12,84,1004,3001,20,1009.87,34.03,C2:9A:9F:E5:58:27
1522826792938,2018-04-04T07:26:32.937999Z,1031.5813104161978,-4,200,1012,3013,20,1009.87,34.02,C2:9A:9F:E5:58:27
1522826798124,2018-04-04T07:26:38.124000Z,1014.5028339043711,-52,136,1004,2995,20,1009.85,34,C2:9A:9F:E5:58:27
1522826803027,2018-04-04T07:26:43.026999Z,1015.0467969507613,-52,140,1004,3013,20,1009.82,33.97,C2:9A:9F:E5:58:27
1522826807997,2018-04-04T07:26:47.996999Z,1019.0034347341524,-52,140,1008,3013,20,1009.89,33.96,C2:9A:9F:E5:58:27
1522826812928,2018-04-04T07:26:52.927999Z,1015.6377306894423,-40,148,1004,3001,20,1009.84,33.93,C2:9A:9F:E5:58:27
1522826818057,2018-04-04T07:26:58.056999Z,1014.8497425727613,-48,140,1004,2995,20,1009.84,33.92,C2:9A:9F:E5:58:27
1522826822988,2018-04-04T07:27:02.987999Z,1018.3201854033927,-68,156,1004,3001,20,1009.85,33.91,C2:9A:9F:E5:58:27
1522826827928,2018-04-04T07:27:07.927999Z,1021.3246300760596,-52,156,1008,3007,20,1009.88,33.89,C2:9A:9F:E5:58:27
1522826832847,2018-04-04T07:27:12.846999Z,1011.6837450507941,-40,148,1000,3001,20.5,1009.85,33.88,C2:9A:9F:E5:58:27
1522826837839,2018-04-04T07:27:17.838999Z,1016.7713607296382,-52,152,1004,2989,20.5,1009.86,33.86,C2:9A:9F:E5:58:27
1522826842786,2018-04-04T07:27:22.786000Z,1017.6207545053314,-44,160,1004,2995,20.5,1009.82,33.84,C2:9A:9F:E5:58:27
1522826847818,2018-04-04T07:27:27.818000Z,1013.2324511186956,-48,156,1000,3001,20.5,1009.94,33.81,C2:9A:9F:E5:58:27
1522826852738,2018-04-04T07:27:32.737999Z,1017.1804166420036,-48,156,1004,2995,20.5,1009.84,33.8,C2:9A:9F:E5:58:27
1522826857728,2018-04-04T07:27:37.727999Z,1024.0859338942216,-52,148,1012,3001,20.5,1009.82,33.78,C2:9A:9F:E5:58:27
1522826862713,2018-04-04T07:27:42.713000Z,1020.9485785288111,-44,156,1008,3013,20.5,1009.91,33.76,C2:9A:9F:E5:58:27
1522826867637,2018-04-04T07:27:47.637000Z,1021.4029567217827,-40,160,1008,3007,20.5,1009.88,33.75,C2:9A:9F:E5:58:27
1522826872568,2018-04-04T07:27:52.568000Z,1019.756833759892,-44,148,1008,3001,20.5,1009.87,33.74,C2:9A:9F:E5:58:27
1522826877517,2018-04-04T07:27:57.516999Z,1020.5253549030518,-48,152,1008,3013,20.5,1009.87,33.72,C2:9A:9F:E5:58:27
1522826882448,2018-04-04T07:28:02.447999Z,1012.6243133561429,-48,152,1000,3013,20.5,1009.9,33.71,C2:9A:9F:E5:58:27
1522826887434,2018-04-04T07:28:07.434000Z,1075.5017433737614,-52,148,1064,3013,20.5,1009.88,33.7,C2:9A:9F:E5:58:27
1522826892517,2018-04-04T07:28:12.516999Z,1016.1102302407943,-60,192,996,3013,20.5,1009.83,33.67,C2:9A:9F:E5:58:27
1522826897478,2018-04-04T07:28:17.477999Z,1016.873640134309,-60,196,996,3013,20.5,1009.8,33.65,C2:9A:9F:E5:58:27
1522826902447,2018-04-04T07:28:22.447000Z,1020.0313720665654,-60,192,1000,3013,20.5,1009.81,33.64,C2:9A:9F:E5:58:27
1522826907547,2018-04-04T07:28:27.546999Z,1015.1334887589908,-56,188,996,3007,20.5,1009.88,33.63,C2:9A:9F:E5:58:27
1522826912697,2018-04-04T07:28:32.697000Z,1022.9838708405915,-56,188,1004,3007,20.5,1009.85,33.62,C2:9A:9F:E5:58:27
1522826917647,2018-04-04T07:28:37.647000Z,1015.1334887589908,-56,188,996,3001,20.5,1009.88,33.6,C2:9A:9F:E5:58:27
1522826922768,2018-04-04T07:28:42.767999Z,1018.375176445302,-68,220,992,3007,20.5,1009.86,33.59,C2:9A:9F:E5:58:27
1522826927844,2018-04-04T07:28:47.844000Z,1006.5147788284085,8,192,988,3013,20.5,1009.89,33.57,C2:9A:9F:E5:58:27
1522826932847,2018-04-04T07:28:52.846999Z,1014.187359416395,-116,152,996,2995,20.5,1009.93,33.57,C2:9A:9F:E5:58:27
1522826937938,2018-04-04T07:28:57.937999Z,1007.7618766355473,-32,292,964,3001,20.5,1009.93,33.56,C2:9A:9F:E5:58:27
1522826942998,2018-04-04T07:29:02.997999Z,1012.1580904186856,-152,332,944,3001,20.5,1009.86,33.54,C2:9A:9F:E5:58:27
1522826947948,2018-04-04T07:29:07.947999Z,1004.8999950243805,-92,332,944,3001,20.5,1009.93,33.55,C2:9A:9F:E5:58:27
1522826952957,2018-04-04T07:29:12.957000Z,1016.173213581228,-100,352,948,3001,20.5,1009.89,33.52,C2:9A:9F:E5:58:27
1522826957867,2018-04-04T07:29:17.867000Z,1010.9797228431439,-128,360,936,3007,20.5,1009.89,33.52,C2:9A:9F:E5:58:27
1522826962774,2018-04-04T07:29:22.773999Z,1019.0034347341524,-128,372,940,3007,20.5,1009.88,33.5,C2:9A:9F:E5:58:27
1522826967717,2018-04-04T07:29:27.717000Z,1012.434689251608,-128,384,928,3013,20.5,1009.91,33.5,C2:9A:9F:E5:58:27
1522826972677,2018-04-04T07:29:32.677000Z,1022.475427577602,-112,396,936,3001,20.5,1009.92,33.49,C2:9A:9F:E5:58:27
1522826977767,2018-04-04T07:29:37.766999Z,1055.6741921634723,-200,528,892,3013,20.5,1009.9,33.48,C2:9A:9F:E5:58:27
1522826982767,2018-04-04T07:29:42.766999Z,1009.5385084284799,12,368,940,3001,20.5,1009.86,33.47,C2:9A:9F:E5:58:27
1522826987854,2018-04-04T07:29:47.854000Z,1015.4486693083014,56,380,940,3001,20.5,1009.89,33.46,C2:9A:9F:E5:58:27
1522826992764,2018-04-04T07:29:52.763999Z,1030.2465724281735,-52,400,948,3013,20.5,1009.85,33.49,C2:9A:9F:E5:58:27
1522826997737,2018-04-04T07:29:57.736999Z,1017.0231069154722,-28,424,924,3001,20.5,1009.9,33.51,C2:9A:9F:E5:58:27
1522827002827,2018-04-04T07:30:02.826999Z,1020.4391211630412,-52,384,944,2995,20.5,1009.9,33.55,C2:9A:9F:E5:58:27
1522827007877,2018-04-04T07:30:07.877000Z,1001.3271193770795,-64,316,948,3001,20.5,1009.92,33.57,C2:9A:9F:E5:58:27
1522827012817,2018-04-04T07:30:12.816999Z,989.488756884079,-56,316,936,3001,20.5,1009.83,33.57,C2:9A:9F:E5:58:27
1522827017757,2018-04-04T07:30:17.756999Z,1012.6006122850213,-152,284,960,2995,20.5,1009.84,33.63,C2:9A:9F:E5:58:27
1522827022720,2018-04-04T07:30:22.720000Z,1021.5987470626616,-212,304,952,3013,20.5,1009.86,33.65,C2:9A:9F:E5:58:27
1522827027748,2018-04-04T07:30:27.747999Z,1043.816075752812,-160,124,1024,3001,20.5,1009.85,33.73,C2:9A:9F:E5:58:27
1522827032808,2018-04-04T07:30:32.808000Z,1015.9448803946009,-56,212,992,3007,20.5,1009.82,33.74,C2:9A:9F:E5:58:27
1522827037877,2018-04-04T07:30:37.877000Z,1018.053043804693,-24,260,984,3013,20.5,1009.86,33.75,C2:9A:9F:E5:58:27
1522827042937,2018-04-04T07:30:42.937000Z,1027.3071595194886,40,264,992,3007,20.5,1009.85,33.75,C2:9A:9F:E5:58:27
1522827048167,2018-04-04T07:30:48.167000Z,1022.7335918996696,12,232,996,3013,20.5,1009.78,33.74,C2:9A:9F:E5:58:27
1522827053298,2018-04-04T07:30:53.298000Z,1014.1479182052291,-44,272,976,3013,20.5,1009.84,33.74,C2:9A:9F:E5:58:27
1522827058247,2018-04-04T07:30:58.246999Z,1017.6915053197605,-4,244,988,3001,20.5,1009.87,33.76,C2:9A:9F:E5:58:27
1522827063568,2018-04-04T07:31:03.568000Z,1009.9267300155987,-4,244,980,3001,20.5,1009.9,33.76,C2:9A:9F:E5:58:27
1522827068704,2018-04-04T07:31:08.703999Z,1009.9188086178017,0,244,980,3001,20.5,1009.89,33.78,C2:9A:9F:E5:58:27
1522827073697,2018-04-04T07:31:13.697000Z,1018.6500871251128,0,248,988,3001,20,1009.86,33.78,C2:9A:9F:E5:58:27
1522827078758,2018-04-04T07:31:18.757999Z,1018.657940625802,-4,248,988,3001,20,1009.81,33.8,C2:9A:9F:E5:58:27
1522827083698,2018-04-04T07:31:23.697999Z,1013.8086604483116,-4,244,984,3013,20,1009.84,33.8,C2:9A:9F:E5:58:27
1522827088627,2018-04-04T07:31:28.627000Z,1016.7398880736409,-4,240,988,3001,20,1009.85,33.81,C2:9A:9F:E5:58:27
1522827093578,2018-04-04T07:31:33.578000Z,1022.5380188530889,-4,248,992,3001,20,1009.95,33.82,C2:9A:9F:E5:58:27
1522827098677,2018-04-04T07:31:38.677000Z,1020.6272581114027,-4,240,992,3001,20,1009.85,33.81,C2:9A:9F:E5:58:27
1522827103668,2018-04-04T07:31:43.667999Z,1025.4833006928977,-8,244,996,3013,20,1009.87,33.82,C2:9A:9F:E5:58:27
1522827108788,2018-04-04T07:31:48.788000Z,1016.7634926569699,-8,240,988,3019,20,1009.9,33.82,C2:9A:9F:E5:58:27
1522827113917,2018-04-04T07:31:53.917000Z,1014.8024438283542,-8,248,984,2995,20,1009.85,33.83,C2:9A:9F:E5:58:27
1522827118866,2018-04-04T07:31:58.865999Z,1013.8323332780426,-8,244,984,3013,20,1009.92,33.83,C2:9A:9F:E5:58:27
1522827124558,2018-04-04T07:32:04.558000Z,1012.8533951169834,-4,240,984,3013,20,1009.89,33.83,C2:9A:9F:E5:58:27
1522827129754,2018-04-04T07:32:09.753999Z,1018.657940625802,-4,248,988,3013,20,1009.78,33.83,C2:9A:9F:E5:58:27
1522827135278,2018-04-04T07:32:15.278000Z,1017.71508783156,-8,244,988,3013,20,1009.89,33.83,C2:9A:9F:E5:58:27
1522827140554,2018-04-04T07:32:20.553999Z,1014.7787936294294,-4,248,984,3013,20,1009.87,33.82,C2:9A:9F:E5:58:27
1522827145878,2018-04-04T07:32:25.878000Z,1027.634176154141,-12,268,992,3001,20,1009.89,33.83,C2:9A:9F:E5:58:27
1522827151548,2018-04-04T07:32:31.548000Z,1007.3728207570423,-144,100,992,3019,20,1009.89,33.83,C2:9A:9F:E5:58:27
1522827156552,2018-04-04T07:32:36.552000Z,1008.3412120904312,20,156,996,3001,20,1009.87,33.82,C2:9A:9F:E5:58:27
1522827161447,2018-04-04T07:32:41.447000Z,1015.9055074169054,-40,120,1008,3025,20,1009.93,33.79,C2:9A:9F:E5:58:27
1522827166393,2018-04-04T07:32:46.392999Z,1015.1571306945541,-32,116,1008,3001,20,1009.88,33.76,C2:9A:9F:E5:58:27
1522827171624,2018-04-04T07:32:51.624000Z,1019.2860246270426,52,168,1004,3001,20,1009.9,33.74,C2:9A:9F:E5:58:27
1522827176684,2018-04-04T07:32:56.684000Z,1018.634379942087,52,164,1004,3007,20,1009.78,33.72,C2:9A:9F:E5:58:27
1522827182227,2018-04-04T07:33:02.226999Z,1014.6920715172657,52,164,1000,3001,20,1009.84,33.69,C2:9A:9F:E5:58:27
1522827187786,2018-04-04T07:33:07.786000Z,1017.6207545053314,44,160,1004,3001,20,1009.84,33.66,C2:9A:9F:E5:58:27
1522827193558,2018-04-04T07:33:13.558000Z,1016.8343031192447,40,156,1004,2995,20,1009.84,33.64,C2:9A:9F:E5:58:27
1522827198907,2018-04-04T07:33:18.907000Z,1020.3450396802054,44,152,1008,3019,20,1009.87,33.61,C2:9A:9F:E5:58:27
1522827204554,2018-04-04T07:33:24.553999Z,1011.9920948307847,32,152,1000,3001,20,1009.88,33.6,C2:9A:9F:E5:58:27
1522827209532,2018-04-04T07:33:29.532000Z,1017.5578607627185,12,208,996,3001,20,1009.89,33.57,C2:9A:9F:E5:58:27
1522827214574,2018-04-04T07:33:34.573999Z,1026.7852745340674,48,228,1000,3007,20,1009.84,33.56,C2:9A:9F:E5:58:27
1522827219628,2018-04-04T07:33:39.628000Z,998.3907050849382,4,228,972,3001,20,1009.88,33.53,C2:9A:9F:E5:58:27
1522827224548,2018-04-04T07:33:44.548000Z,1023.5624064999652,-32,216,1000,3013,20,1009.88,33.52,C2:9A:9F:E5:58:27
1522827229483,2018-04-04T07:33:49.483000Z,1024.5467290465574,-36,220,1000,3013,20,1009.85,33.5,C2:9A:9F:E5:58:27
1522827234578,2018-04-04T07:33:54.578000Z,1021.3794593587635,-32,224,996,3001,20,1009.84,33.48,C2:9A:9F:E5:58:27
1522827239517,2018-04-04T07:33:59.516999Z,1020.5096765832258,-32,220,996,3001,20,1009.85,33.45,C2:9A:9F:E5:58:27
1522827244487,2018-04-04T07:34:04.486999Z,1015.0389155101394,-36,212,992,3001,20.5,1009.87,33.43,C2:9A:9F:E5:58:27
1522827249458,2018-04-04T07:34:09.457999Z,1018.9484775983524,-36,212,996,3001,20,1009.86,33.41,C2:9A:9F:E5:58:27
1522827254357,2018-04-04T07:34:14.357000Z,1027.6886688097713,-16,268,992,2995,20,1009.81,33.38,C2:9A:9F:E5:58:27
1522827259377,2018-04-04T07:34:19.377000Z,1018.5008591061669,-108,204,992,2995,20,1009.9,33.38,C2:9A:9F:E5:58:27
1522827264548,2018-04-04T07:34:24.548000Z,1024.1952938771003,-56,232,996,3013,20.5,1009.91,33.38,C2:9A:9F:E5:58:27
1522827269588,2018-04-04T07:34:29.588000Z,1014.6841873213557,-80,280,972,3001,20.5,1009.88,33.36,C2:9A:9F:E5:58:27
1522827274548,2018-04-04T07:34:34.548000Z,1014.0532530395038,-140,320,952,3001,20.5,1009.81,33.34,C2:9A:9F:E5:58:27
1522827279467,2018-04-04T07:34:39.467000Z,1015.09408430943,-112,356,944,3001,20.5,1009.85,33.33,C2:9A:9F:E5:58:27
1522827284557,2018-04-04T07:34:44.556999Z,999.3037576232764,-72,468,880,3019,20.5,1009.85,33.31,C2:9A:9F:E5:58:27
1522827289562,2018-04-04T07:34:49.562000Z,1001.7105370315319,-36,532,848,3007,20.5,1009.92,33.3,C2:9A:9F:E5:58:27
1522827294588,2018-04-04T07:34:54.588000Z,1008.1507823733511,76,396,924,3001,20.5,1009.89,33.29,C2:9A:9F:E5:58:27
1522827299598,2018-04-04T07:34:59.598000Z,1030.394099361987,80,376,956,3007,20.5,1009.87,33.31,C2:9A:9F:E5:58:27
1522827304544,2018-04-04T07:35:04.543999Z,947.1304028485201,0,340,884,3019,20.5,1009.91,33.33,C2:9A:9F:E5:58:27
1522827309488,2018-04-04T07:35:09.487999Z,1000.199980003999,-120,308,944,3001,20.5,1009.87,33.36,C2:9A:9F:E5:58:27
1522827314531,2018-04-04T07:35:14.530999Z,1002.9795611078024,-56,356,936,3001,20.5,1009.86,33.35,C2:9A:9F:E5:58:27
1522827319567,2018-04-04T07:35:19.566999Z,1008.3015421985627,-88,332,948,3001,20.5,1009.88,33.35,C2:9A:9F:E5:58:27
1522827324528,2018-04-04T07:35:24.528000Z,1021.7553523226585,-72,364,952,3007,20.5,1009.84,33.4,C2:9A:9F:E5:58:27
1522827329477,2018-04-04T07:35:29.476999Z,1012.3161561488585,-88,344,948,3019,20.5,1009.92,33.46,C2:9A:9F:E5:58:27
1522827334498,2018-04-04T07:35:34.497999Z,1014.9758617819441,-60,324,960,3007,20.5,1009.87,33.53,C2:9A:9F:E5:58:27
1522827339588,2018-04-04T07:35:39.588000Z,1017.0388389830548,-72,328,960,3019,20.5,1009.91,33.57,C2:9A:9F:E5:58:27
1522827344568,2018-04-04T07:35:44.568000Z,1014.5659170305298,-72,332,956,3019,20.5,1009.96,33.61,C2:9A:9F:E5:58:27
1522827349527,2018-04-04T07:35:49.526999Z,1017.2118756679947,-72,340,956,3007,20.5,1009.99,33.66,C2:9A:9F:E5:58:27
1522827354417,2018-04-04T07:35:54.417000Z,1007.9047574051826,-80,344,944,3013,20.5,1009.87,33.71,C2:9A:9F:E5:58:27
1522827359378,2018-04-04T07:35:59.378000Z,1001.9341295714005,-44,344,940,3001,20.5,1009.8,33.75,C2:9A:9F:E5:58:27
1522827364327,2018-04-04T07:36:04.326999Z,1006.0457246069882,-68,352,940,3007,20,1009.88,33.79,C2:9A:9F:E5:58:27
1522827369367,2018-04-04T07:36:09.367000Z,1010.1801819477553,-108,308,956,3001,20,1009.87,33.77,C2:9A:9F:E5:58:27
1522827374338,2018-04-04T07:36:14.338000Z,1014.029585367212,-148,304,956,3001,20,1009.85,33.75,C2:9A:9F:E5:58:27
1522827379294,2018-04-04T07:36:19.293999Z,1014.86550833103,-144,296,960,3013,20,1009.83,33.73,C2:9A:9F:E5:58:27
1522827384227,2018-04-04T07:36:24.226999Z,1023.4217117102803,-76,204,1000,3007,20,1009.84,33.69,C2:9A:9F:E5:58:27
1522827389158,2018-04-04T07:36:29.157999Z,1034.2069425409984,16,292,992,2995,20,1009.86,33.69,C2:9A:9F:E5:58:27
1522827394088,2018-04-04T07:36:34.088000Z,1017.7543908035966,-60,268,980,3001,20,1009.88,33.66,C2:9A:9F:E5:58:27
1522827399006,2018-04-04T07:36:39.006000Z,1026.9800387544053,-52,228,1000,3001,20,1009.88,33.65,C2:9A:9F:E5:58:27
1522827404077,2018-04-04T07:36:44.076999Z,1016.2598093007516,-112,228,984,3001,20,1009.85,33.62,C2:9A:9F:E5:58:27
1522827409008,2018-04-04T07:36:49.007999Z,1017.990176769894,-108,344,952,3007,20,1009.9,33.6,C2:9A:9F:E5:58:27
1522827413997,2018-04-04T07:36:53.996999Z,988.5585465717243,-36,316,936,3013,20,1009.83,33.57,C2:9A:9F:E5:58:27
